"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","blog.zenika.com/192.0.78.185","443","INFO","-----BEGIN CERTIFICATE----- MIIJqDCCCJCgAwIBAgISA0fAfFDIaVR0JkgcKoPrpHq1MA0GCSqGSIb3DQEBCwUA MDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQD EwJSMzAeFw0yMjA1MDYwNTA3NTZaFw0yMjA4MDQwNTA3NTVaMB0xGzAZBgNVBAMT EnRscy5hdXRvbWF0dGljLmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoC ggEBANiIsRHpRH9cyAQJh1ZyVSyYNTlBXqWzWmfeh/w8eM6i7VkEVuyVtgokAA4C bx7Yj4Jb8aSU6xp+beqJLmWBKiY5lBoURTp9wwtkdm/zVAcorXAIywXyeiR/Am57 9ExzDWh9xp6fco65OuyWK8mFRZoXPz6EuMlWQkLofyThlGgSEpf4IRWCHQ3hWBMa 9E5Mwv1mPxotcSZ6H+NAooOMkURcRyVUiPzBjcOv7wqsFlO9ZagJrhtNKxs0B8Hf AUNjYt9IVTdoSJ1s5MorwP610fMG2/rgRvzRJQKq8YBtUAEDUBwMYsulLALWbqAo ktZ6s9rQpI1JGX5WAzmfSOEomPsCAwEAAaOCBsswggbHMA4GA1UdDwEB/wQEAwIF oDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAd BgNVHQ4EFgQUSCmUGas8hjRAJbdcOyNYEKAGkEwwHwYDVR0jBBgwFoAUFC6zF7dY VsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRw Oi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNy Lm9yZy8wggSZBgNVHREEggSQMIIEjIIcYWRhbXNjaGxvZTRmZWcucG9saXRpY3Mu YmxvZ4IPYmxvZy56ZW5pa2EuY29tghxmcmVlbGFuY2Vmb290YmFsbGFuYWx5c3Qu Y29tghZoaWxsdGhlb3JqcWsudGVjaC5ibG9nghtpZGFoY2FoYWxscWNmenUuaGVh bHRoLmJsb2eCDWx5ZG9jb29rcy5jb22CFG15d2F5ZmluZGVyY29hY2guY29tgiBu b3J0aHJvY2tsYW5kY29tbXVuaXR5Y2hvaWNlLmNvbYIWb2NlYW5uYXRpb25hbHBs YXphLmNvbYIOcGFjdGhhdGFzcy5jb22CFnBrcmlza2VudHdvcmRzaHJlZC5jb22C C3BxdG5ld3MuY29tgg9yLXNoYWNrLWJicS5jb22CDnJlc2N1ZWJsb2cub3Jnghdy aXZlcnZic2g2MDIud2F0ZXIuYmxvZ4Iac2FlcmFuYWJiaXR0eXVpLm11c2ljLmJs b2eCE3NicmV3ZXJtYXJjaGFudC5jb22CEnRscy5hdXRvbWF0dGljLmNvbYIPdHdl ZWthZ2VuY3kuY29tggp3YmZvc3QuY29tghN3ZS1sb3ZlLWNhbmluZXMuY29tghF3 b21hbnRvd29tYW4uYmxvZ4IUd3JpdGVpbnRvbWlkbGlmZS5jb22CIHd3dy5hZGFt c2NobG9lNGZlZy5wb2xpdGljcy5ibG9ngiB3d3cuZnJlZWxhbmNlZm9vdGJhbGxh bmFseXN0LmNvbYIfd3d3LmlkYWhjYWhhbGxxY2Z6dS5oZWFsdGguYmxvZ4IVd3d3 LmxvcGV6ZGVjYXN0cm8uY29tghF3d3cubHlkb2Nvb2tzLmNvbYISd3d3Lm1vcnRh bHdpa2kuY29tghh3d3cubXl3YXlmaW5kZXJjb2FjaC5jb22CJHd3dy5ub3J0aHJv Y2tsYW5kY29tbXVuaXR5Y2hvaWNlLmNvbYIad3d3Lm9jZWFubmF0aW9uYWxwbGF6 YS5jb22CEnd3dy5wYWN0aGF0YXNzLmNvbYIad3d3LnBrcmlza2VudHdvcmRzaHJl ZC5jb22CD3d3dy5wcXRuZXdzLmNvbYIid3d3LnF1YWxpdHljcmFmdHNtZW5yZW5v dmF0aW9ucy5jYYITd3d3LnItc2hhY2stYmJxLmNvbYIbd3d3LnJpdmVydmJzaDYw Mi53YXRlci5ibG9nghx3d3cucm93bGV5cmV2aWV3cy5tb3ZpZS5ibG9ngh53d3cu c2FlcmFuYWJiaXR0eXVpLm11c2ljLmJsb2eCE3d3dy5zYWdhdGVzdC5vbmxpbmWC F3d3dy5zYnJld2VybWFyY2hhbnQuY29tgg93d3cuc29ub2hva2EuZnKCFXd3dy50 YWlzZ29uemFsZXouYmxvZ4IVd3d3LnRvcGZvb3RiYWxsLm1lZGlhghN3d3cudHdl ZWthZ2VuY3kuY29tghV3d3cudHlwZW1lLm11c2ljLmJsb2eCDnd3dy53YmZvc3Qu Y29tgh13d3cud3JpZ2hsZWFodHRwbmwuc3BvcnQuYmxvZzBMBgNVHSAERTBDMAgG BmeBDAECATA3BgsrBgEEAYLfEwEBATAoMCYGCCsGAQUFBwIBFhpodHRwOi8vY3Bz LmxldHNlbmNyeXB0Lm9yZzCCAQQGCisGAQQB1nkCBAIEgfUEgfIA8AB2AN+lXqto gk8fbK3uuF9OPlrqzaISpGpejjsSwCBEXCpzAAABgJf7ZdgAAAQDAEcwRQIgdU/2 eat0pnVzUxN3xqKSHCg6z/yST6F9AoSHiQbix2kCIQC5rkd336cb3SjoHiHJbgig E/CMqHXNG14KPcjx+pBFZQB2AEalVet1+pEgMLWiiWn0830RLEF0vv1JuIWr8vxw /m1HAAABgJf7ZgcAAAQDAEcwRQIgNbtFsSzIHoih+uFn7yPTXSWwiFZyUsi0u/aO 6OQ9/zQCIQCO4edWbbZaUQtBs/b3FyuOcdyQoqC5HuyzqicjyIAtbDANBgkqhkiG 9w0BAQsFAAOCAQEAb+YFooljnKd5577VecvNofAMnCkVWFQ8NJ37XFKIvM8vZmVk uN1OamJNkzVVPxCOUzie/kZUP5aUTVi7ZeXHeXCHCuRKbi1r3j/1roDG7GOEbqUb TnSdrJ52Zzarrq9lc3uWgkZB+VOP280mGKdqGwftoU4whH+OGaWK/Xz3nJw1Hf72 CilLfsOnhtEDaFfBV4WQZmLooPqFTJq2+Pbl7jzOCopL9+MERcH+Kjk5TGGLcUC0 7bTusaAFyl5faD3pyJ41FhswKvcxObgRDB8ToUMnZqg2lxiez4seqbdjWiGawOP+ YLqxZGMXTboIdufqknaXqpJslQfqFCTOaa9BTg== -----END CERTIFICATE-----","",""
"cert_commonName","blog.zenika.com/192.0.78.185","443","OK","tls.automattic.com","",""
"cert_commonName_wo_SNI","blog.zenika.com/192.0.78.185","443","INFO","*.wordpress.com","",""
"cert_subjectAltName","blog.zenika.com/192.0.78.185","443","INFO","adamschloe4feg.politics.blog blog.zenika.com freelancefootballanalyst.com hilltheorjqk.tech.blog idahcahallqcfzu.health.blog lydocooks.com mywayfindercoach.com northrocklandcommunitychoice.com oceannationalplaza.com pacthatass.com pkriskentwordshred.com pqtnews.com r-shack-bbq.com rescueblog.org rivervbsh602.water.blog saeranabbittyui.music.blog sbrewermarchant.com tls.automattic.com tweekagency.com wbfost.com we-love-canines.com womantowoman.blog writeintomidlife.com www.adamschloe4feg.politics.blog www.freelancefootballanalyst.com www.idahcahallqcfzu.health.blog www.lopezdecastro.com www.lydocooks.com www.mortalwiki.com www.mywayfindercoach.com www.northrocklandcommunitychoice.com www.oceannationalplaza.com www.pacthatass.com www.pkriskentwordshred.com www.pqtnews.com www.qualitycraftsmenrenovations.ca www.r-shack-bbq.com www.rivervbsh602.water.blog www.rowleyreviews.movie.blog www.saeranabbittyui.music.blog www.sagatest.online www.sbrewermarchant.com www.sonohoka.fr www.taisgonzalez.blog www.topfootball.media www.tweekagency.com www.typeme.music.blog www.wbfost.com www.wrighleahttpnl.sport.blog","",""
"cert_trust","blog.zenika.com/192.0.78.185","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","blog.zenika.com/192.0.78.185","443","OK","passed.","",""
"cert_certificatePolicies_EV","blog.zenika.com/192.0.78.185","443","INFO","no","",""
"cert_expirationStatus","blog.zenika.com/192.0.78.185","443","OK","53 >= 30 days","",""
"cert_notBefore","blog.zenika.com/192.0.78.185","443","INFO","2022-05-06 05:07","",""
"cert_notAfter","blog.zenika.com/192.0.78.185","443","OK","2022-08-04 05:07","",""
