"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","next.zenika.com/91.208.207.147","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFAjCCA+qgAwIBAgISBdRCUvQfkeJJ85WtHnMfsQvPMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTMwHhcNMjYwNDI4MjMwMTMzWhcNMjYwNzI3MjMwMTMyWjAaMRgwFgYDVQQDEw9uZXh0LnplbmlrYS5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCKPvH7KkAs4JmCTrmM8Gl5TWYuNpyzz0DXH8+5vlokde4KmFvZt5vsQPzBp14uRfSjvYir6hGuE9oQAD911f02PuUNB8T3x6xw9OamtxBPR9YR6/uL8GfvqOZL86YIeexsB7NabeqIaEALb0RqEOtEiqV040dqLodw+qJvRMBwbRCqoKoaeCzMKeGRxORKghEjvNWoKHzIUCdA2tkUrcL6lvWzwaR1ydFOorU101QeQyc03nFZ/w5SZJXnhOsFfyFzHTRk8IUkwHW273X/GHvpEUH9tjSTt+W4JRxeZaPoxuNmXLRloD+2Fo6MzjkUvwQsAEaj48TrepmDyJJiTH7xAgMBAAGjggInMIICIzAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFCanTaFeUaSrCMoSvwMhPbPD8jF0MB8GA1UdIwQYMBaAFOernw8sM6BT015PeMiyhA471pIzMDMGCCsGAQUFBwEBBCcwJTAjBggrBgEFBQcwAoYXaHR0cDovL3IxMy5pLmxlbmNyLm9yZy8wGgYDVR0RBBMwEYIPbmV4dC56ZW5pa2EuY29tMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly9yMTMuYy5sZW5jci5vcmcvODAuY3JsMIIBDAYKKwYBBAHWeQIEAgSB/QSB+gD4AHUAwjF+V0UZo0XufzjespBB68fCIVoiv3/Vta12mtkOUs0AAAGd1okcPgAABAMARjBEAiEA5jpd3+xzNP0aeamPJF2hnUpWDn0TB8H5/ljqgp/r7MMCH3JJfysRRr5+SVtN7p2tmeXNAH71emXWXUMmuz8EvaoAfwBs/lAZQ6heqRa8UtEz5NzJHvFBHH0lhCDRc4CeGBjrOgAAAZ3WiRxPAAgAAAUACS6AawQDAEgwRgIhALwjbkduHdRYTKX4u4A8Lk/+OZmq3rsraZMDTpleMIe8AiEAzElY9cAnxR2BpW6nKreF2hQJvMm0BVGu85wq5yDEgmIwDQYJKoZIhvcNAQELBQADggEBAJjkbfYpZHjmov7rb30gQCUIZc+X7kVoop/d4s5BXAP6ooco/OpgpkiJnt6gV9t8R9svbACSMpRXZ/ElMruRiNC7Mn12Zq83A04QbdiyHQ2G9cKOWbhLBX4Aip1g1DdJwFd3tamAArfnYlr9LXh1IDf9ajJTmmy4awCeQyr0UO8N+jYKGeiJln9FbFY7g4E3AYNS4le57EvWORDVvHRbqdhUdKewVVhoXedOhbT+lhgG5LvJSUBxhuCugfs2D9xK8bxWFf4cLHT5DHPqn4GFgzVXtAfSii2hJiApUwNfE1n6W354EAnMp80HvUgNG6KV2+JBDbubgcrRoxiOtiP3PXk=\n-----END CERTIFICATE-----","",""
"cert_commonName","next.zenika.com/91.208.207.147","443","OK","next.zenika.com","",""
"cert_commonName_wo_SNI","next.zenika.com/91.208.207.147","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","next.zenika.com/91.208.207.147","443","INFO","next.zenika.com","",""
"cert_trust","next.zenika.com/91.208.207.147","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","next.zenika.com/91.208.207.147","443","OK","passed.","",""
"cert_certificatePolicies_EV","next.zenika.com/91.208.207.147","443","INFO","no","",""
"cert_expirationStatus","next.zenika.com/91.208.207.147","443","OK","71 >= 30 days","",""
"cert_notBefore","next.zenika.com/91.208.207.147","443","INFO","2026-04-28 23:01","",""
"cert_notAfter","next.zenika.com/91.208.207.147","443","OK","2026-07-27 23:01","",""
